,id,etl_date,entid,name,address,code1,code2,isurban,isboard,havebond,havebond2,isbad,m001,m002,m003,m004,m005,m006,m010,m011,m012,m013,m015,m020,m021,m022,m023,m024,m025,m026,f005,f015,f022,f024,f031,f037,f039,f044,data_date
937,1198851,2020-10-15 22:36:56,6F274CFEF4C87C57E0539601A8C0ACD65,升华集团控股有限公司,浙江省德清县钟管镇工业区,913305217338385130,733838513,0,0,1,1,,,,,,,,,90.0,,2.0,0.0,0.0,,,,,,,6.9258,1.7758,0.5017,0.0079,0.2162,2.9372,0.5873,-3.7526,2018-06-29
938,1198864,2020-10-15 22:36:56,6F274CFF23707C57E0539601A8C0ACD65,中国电建集团华东勘测设计研究院有限公司,浙江省杭州市潮王路22号,91330000142920718C,142920718,0,0,1,1,,,,,,,,,105.0,,0.0,0.0,0.0,,,,,,,8.1475,30.8466,5.7283,0.0816,0.1711,-11.9197,13.6723,34.4978,2018-06-29
939,1198865,2020-10-15 22:36:56,6F274CFF25297C57E0539601A8C0ACD65,温州市工业与能源发展集团有限公司,浙江省温州市鹿城区东龙路50号,91330300747017273W,747017273,0,0,1,1,,,,,,,,,95.0,,0.0,0.0,0.0,,,,,,,3.4461,15.6042,0.0857,0.0348,0.3144,1.2727,0.6705,31.8771,2018-06-29
940,1198873,2020-10-15 22:36:56,6F274CFF3EA27C57E0539601A8C0ACD65,宁波工业投资集团有限公司,海曙区永丰西路221号,91330200744950738G,744950738,0,0,1,1,,,,,,,,,95.0,,0.0,4.0,0.0,,,,,,,3.7822,6.5053,0.133,0.064,0.2513,4.6996,1.3784,13.5895,2018-06-29
941,1198878,2020-10-15 22:36:56,6F274CFF55A77C57E0539601A8C0ACD65,浙江古纤道新材料股份有限公司,浙江省绍兴袍江工业区越东路,91330600751158992Q,751158992,0,0,1,1,,,,,,,,,75.0,-2.0,13.0,2.0,0.0,,,,,,,2.2515,33.173,0.1807,0.0347,0.3179,1.127,0.1086,20.7167,2018-06-29
942,1198880,2020-10-15 22:36:56,6F274CFF60407C57E0539601A8C0ACD65,义乌市市场发展集团有限公司,浙江省义乌市福田街道稠州北路1505号9楼(自主申报),91330782755944325F,755944325,0,0,1,1,,,,,,,,,105.0,,12.0,0.0,0.0,,,,,,,9.919,34.6009,0.2593,0.0941,0.2934,0.5207,0.6174,39.3844,2018-06-29
943,1198898,2020-10-15 22:36:56,6F274CFFAE027C57E0539601A8C0ACD65,杭州汽轮动力集团有限公司,杭州市下城区石桥路357号,91330100143071842L,143071842,0,0,1,1,,,,,,,,,95.0,,34.0,0.0,0.0,,,,,,,2.8514,5.0512,0.3585,0.0364,0.4485,0.4819,0.5307,43.1574,2018-06-29
944,1198909,2020-10-15 22:36:56,6F274CFFD16A7C57E0539601A8C0ACD65,宁海县城建房地产开发有限公司,浙江省宁波市宁海县桃源街道南畈路5号(自主申报),91330226684253454B,684253454,0,0,1,1,,,,,,,,,90.0,,0.0,0.0,0.0,,,,,,,1.1309,0.0079,,0.7389,0.3851,1.4477,,,2018-06-29
945,1198911,2020-10-15 22:36:56,6F274CFFD60D7C57E0539601A8C0ACD65,杭州市实业投资集团有限公司,浙江省杭州市下城区绍兴路538号7楼,91330100730327291G,730327291,0,0,1,1,,,,,,,,,105.0,,7.0,14.0,0.0,,,,,,,7.3665,25.1435,0.1346,0.0341,0.315,0.8108,0.2636,45.5839,2018-06-29
946,1198925,2020-10-15 22:36:56,6F274CFFF6517C57E0539601A8C0ACD65,三鼎控股集团有限公司,浙江省义乌市经济开发区,91330782755905211L,755905211,0,0,1,1,20181025,,,,,,,,90.0,,0.0,0.0,0.0,,,,,,,5.3118,24.1603,0.0789,0.0347,0.4007,1.2823,0.3856,5.1264,2018-06-29
947,1198928,2020-10-15 22:36:56,6F274CFFFAF87C57E0539601A8C0ACD65,宁波市海城投资开发有限公司,宁波市海曙区宝奎巷5号,91330200744971782R,744971782,0,0,1,1,,,,,,,,,95.0,,0.0,0.0,0.0,,,,,,,2.4356,1.6139,0.0442,0.2056,0.4343,0.7022,0.1654,10.1363,2018-06-29
948,1198929,2020-10-15 22:36:56,6F274D00059E7C57E0539601A8C0ACD65,华峰集团有限公司,浙江省温州市瑞安市瑞安经济开发区开发区大道1688号,913303811456357609,145635760,0,0,1,1,,,,,,,,,90.0,-1.0,0.0,0.0,0.0,,,,,,,10.1813,27.8947,0.1904,0.05,0.3159,0.9668,0.1594,43.9029,2018-06-29
949,1198933,2020-10-15 22:36:56,6F274D000CCA7C57E0539601A8C0ACD65,宁波奥克斯置业有限公司,宁波市鄞州区潘火街道潘火桥村,9133021272640280XK,72640280X,0,0,1,1,,,,,,,,,90.0,,2.0,0.0,0.0,,,,,,,4.3464,0.6274,1.3277,0.2758,0.2241,1.0683,0.7244,20.3296,2018-06-29
950,1198945,2020-10-15 22:36:56,6F274D003C0B7C57E0539601A8C0ACD65,浙江尖峰集团股份有限公司,浙江省金华市婺江东路88号,91330000704202954L,704202954,0,1,1,1,,-0.201048,-0.289872,-0.229798,-0.192053,-0.175118,,,95.0,,16.0,5.0,0.0,-0.10663,2.59226,1.6003,-0.190149,2.85775,1.15349,16.9748,32.2368,1.1977,0.1548,0.148,6.2818,0.646,18.807,2018-06-29
951,1198946,2020-10-15 22:36:56,6F274D0041287C57E0539601A8C0ACD65,广厦控股集团有限公司,杭州市莫干山路231号17楼,91330000736010420F,736010420,0,0,1,1,,,,,,,,,85.0,,0.0,0.0,0.0,,,,,,,1.6207,3.3426,0.0393,0.0176,0.4212,0.7121,0.2796,-2.6114,2018-06-29
952,1198957,2020-10-15 22:36:56,6F274D008ABD7C57E0539601A8C0ACD65,浙江南都电源动力股份有限公司,浙江省临安市青山湖街道景观大道72号,91330000725238534Q,725238534,0,1,1,1,,-0.473638,-0.283921,-0.254975,-0.231559,-0.24796,61.0,0.38062,90.0,-1.0,44.0,3.0,0.0,-0.107646,2.93694,1.41238,-0.198998,3.07458,1.45059,7.0901,24.7174,0.1537,0.0352,0.2913,2.9204,0.669,20.9397,2018-06-29
953,1198968,2020-10-15 22:36:56,6F274D00BE1D7C57E0539601A8C0ACD65,华立集团股份有限公司,浙江省杭州市余杭区五常大道181号,913300007042069982,704206998,0,0,1,1,,,,,,,,,95.0,,0.0,0.0,0.0,,,,,,,8.4167,13.912,0.3068,0.0388,0.2944,0.2152,0.5649,26.5788,2018-06-29
954,1198970,2020-10-15 22:36:56,6F274D00C6487C57E0539601A8C0ACD65,兴源环境科技股份有限公司,浙江省杭州市余杭区杭州余杭经济技术开发区望梅路1588号,91330000609124409H,609124409,0,1,1,1,,-0.512439,-0.337202,-0.25963,0.0,0.0,174.0,,95.0,,0.0,0.0,0.0,-0.16478,1.45434,0.21002,-0.252493,0.563547,0.0758617,8.9206,4.34,-0.7524,-0.2984,0.2005,1.7406,0.5201,44.1832,2018-06-29
955,1198976,2020-10-15 22:36:56,6F274D00D4F37C57E0539601A8C0ACD65,精功集团有限公司,绍兴市柯桥区柯桥金柯桥大道112号精功大厦18楼,91330621712584446K,712584446,0,0,1,1,20190715,,,,,,,,90.0,,1.0,0.0,0.0,,,,,,,2.3218,9.1173,0.0787,0.0219,0.4287,0.3556,0.3457,26.3953,2018-06-29
956,1198979,2020-10-15 22:36:56,6F274D00D5487C57E0539601A8C0ACD65,慈溪市商贸集团有限公司,浙江省慈溪市浒山街道群丰村,91330282668491882C,668491882,0,0,1,1,,,,,,,,,95.0,,0.0,0.0,0.0,,,,,,,5.8018,9.2838,0.0122,0.0321,0.5372,0.5599,1.1245,,2018-06-29
957,1199008,2020-10-15 22:36:56,6F274D01305B7C57E0539601A8C0ACD65,杭州制氧机集团股份有限公司,浙江省杭州市临安区青山湖街道相府路799号,91330000725884202P,725884202,0,1,1,1,,0.617382,0.593993,0.0257695,0.0897338,-0.114886,,,95.0,,0.0,0.0,0.0,0.253735,5.44811,1.45544,0.0812458,5.2069,1.07097,9.1219,41.3526,0.6834,0.1336,0.2403,2.9543,0.9722,30.4853,2018-06-29
958,1199015,2020-10-15 22:36:56,6F274D01512E7C57E0539601A8C0ACD65,杉杉集团有限公司,浙江省宁波市鄞州区首南街道日丽中路777号26层,91330212144520398N,144520398,0,0,1,1,,,,,,,,,90.0,-1.0,0.0,48.0,1.0,,,,,,,2.5094,11.3933,0.3455,0.0071,0.3542,0.367,0.3203,27.9491,2018-06-29
959,1199028,2020-10-15 22:36:56,6F274D019F8E7C57E0539601A8C0ACD65,浙江中南建设集团有限公司,杭州市滨江区长河街道滨康路245号,91330108143250197K,143250197,0,0,1,1,,,,,,,,,90.0,,1.0,0.0,0.0,,,,,,,1.9201,1.6021,0.036,0.0086,0.2453,1.4869,0.2704,2.445,2018-06-29
960,1199029,2020-10-15 22:36:56,6F274D01A6097C57E0539601A8C0ACD65,安徽新华发行(集团)控股有限公司,安徽省合肥市庐阳区长江中路279号,913400006709002350,670900235,0,0,1,1,,,,,,,,,105.0,,1.0,0.0,0.0,,,,,,,13.243,2.9469,-0.4144,-0.0347,0.2702,5.5651,2.858,19.4933,2018-06-29
961,1199034,2020-10-15 22:36:56,6F274D01C3647C57E0539601A8C0ACD65,青山控股集团有限公司,浙江省温州市龙湾区龙祥路2666号,91330300751176226P,751176226,0,0,1,1,,,,,,,,,90.0,,0.0,0.0,0.0,,,,,,,6.7466,51.313,0.3531,0.0604,0.4726,0.587,0.4313,47.1931,2018-06-29
962,1199039,2020-10-15 22:36:56,6F274D01CB6A7C57E0539601A8C0ACD65,宁波市国际贸易投资发展有限公司,宁波市鄞州区会展路181号,913302007843263829,784326382,0,0,1,1,,,,,,,,,95.0,,0.0,0.0,0.0,,,,,,,2.195,,1.0153,3.6467,0.3057,1.3514,0.1663,-1.818,2018-06-29
963,1199042,2020-10-15 22:36:56,6F274D01EB447C57E0539601A8C0ACD65,华谊兄弟传媒股份有限公司,浙江省东阳市横店影视产业实验区C1-001,91330000768691187H,768691187,0,1,1,1,,-0.540299,-0.240444,-0.294387,-0.343284,-0.272727,47.0,,95.0,,23.0,0.0,0.0,-0.0841915,2.98597,1.93465,-0.253347,3.42947,2.42605,4.4469,4.4332,-0.15,-0.0544,0.293,3.9178,2.9562,12.6395,2018-06-29
964,1199043,2020-10-15 22:36:56,6F274D02000F7C57E0539601A8C0ACD65,巨化集团有限公司,浙江省杭州市江干区泛海国际中心2幢1801、1802、1901、1902、2001、2002室,91330000142913112M,142913112,0,0,1,1,,,,,,,,,95.0,,31.0,10.0,0.0,,,,,,,5.0432,27.038,0.1047,0.0264,0.398,0.2725,0.3554,5.2003,2018-06-29
965,1199044,2020-10-15 22:36:56,6F274D0201EF7C57E0539601A8C0ACD65,合盛硅业股份有限公司,浙江省嘉兴市乍浦镇雅山西路530号,913304007782903872,778290387,0,1,1,1,,,,0.243743,0.101108,-0.0749771,,0.030733,90.0,,32.0,0.0,0.0,0.924936,4.71527,11.5213,0.224032,4.80024,10.2939,12.8255,63.7779,0.5685,0.2784,0.34,1.85,0.6271,51.9043,2018-06-29
966,1199049,2020-10-15 22:36:56,6F274D0206387C57E0539601A8C0ACD65,广宇集团股份有限公司,杭州市平海路8号,91330000143125150B,143125150,0,1,1,1,,-0.328682,-0.221223,-0.0668103,0.00231481,-0.0826271,,0.304541,85.0,,36.0,1.0,0.0,-0.0717435,2.41642,1.13315,-0.0112975,2.79078,1.11097,8.5135,0.2207,6.0236,0.1456,0.1308,7.3064,8.0018,-17.3871,2018-06-29
967,1199053,2020-10-15 22:36:56,6F274D022DE37C57E0539601A8C0ACD65,中城投集团第六工程局有限公司,安徽省蚌埠市经济开发区东海大道3107号4楼,913403001498971433,149897143,0,0,1,1,20180813,,,,,,,,95.0,,3.0,0.0,0.0,,,,,,,2.0508,10.2219,-0.1914,-0.0488,0.3808,0.6604,0.3677,-6.7466,2018-06-29
968,1199054,2020-10-15 22:36:56,6F274D023C9B7C57E0539601A8C0ACD65,中弘控股股份有限公司,安徽省宿州市浍水路271号,91341300711774766H,711774766,0,1,1,1,20180705,-0.631387,-0.610039,-0.479381,-0.405882,-0.217054,179.0,0.118615,25.0,-3.0,502.0,20.0,0.0,-0.220347,1.65298,0.567438,-0.497695,2.80146,0.940618,-0.5278,1.5312,-0.159,-2.0421,0.6272,0.1458,0.0832,-77.1782,2018-06-29
969,1199057,2020-10-15 22:36:56,6F274D0293067C57E0539601A8C0ACD65,安徽省铁路发展基金股份有限公司,安徽省合肥市经济技术开发区繁华大道266号基金大厦301室,9134000006360758XP,06360758X,0,0,1,1,,,,,,,,,95.0,,,,,,,,,,,1.6673,0.1172,0.977,,0.1863,2.7908,0.9385,,2018-06-29
970,1199066,2020-10-15 22:36:56,6F274D0331BC7C57E0539601A8C0ACD65,安徽国元金融控股集团有限责任公司,安徽省合肥市蜀山区梅山路18号,91340000719961611L,719961611,0,0,1,1,,,,,,,,,105.0,,5.0,1.0,0.0,,,,,,,37.4945,2.4869,0.0907,-11.582,0.2204,6.1103,1.6281,5.054,2018-06-29
971,1199074,2020-10-15 22:36:56,6F274D0460DA7C57E0539601A8C0ACD65,铜陵化学工业集团有限公司,安徽省铜陵市翠湖一路2758号,913407001511150245,151115024,0,0,1,1,,,,,,,,,90.0,,3.0,0.0,0.0,,,,,,,3.174,47.9041,0.2503,0.1242,0.3948,0.0071,0.2503,18.5437,2018-06-29
972,1199086,2020-10-15 22:36:56,6F274D0532D87C57E0539601A8C0ACD65,安徽地矿投资集团有限公司,安徽省合肥市屯溪路296号地矿大厦A座,9134000066623337X2,66623337X,0,0,1,1,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,2018-06-29
973,1199094,2020-10-15 22:36:56,6F274D06ABE67C57E0539601A8C0ACD65,安徽省司尔特肥业股份有限公司,安徽省宁国经济技术开发区,91341800153443187Q,153443187,0,1,1,1,,-0.486141,-0.456595,-0.455982,-0.401985,-0.30246,34.0,0.315546,95.0,1.0,16.0,2.0,0.0,-0.221691,2.2447,0.712716,-0.4683,2.66381,0.782099,11.674,27.744,0.4277,0.0173,0.1349,109.962,5.4937,-7.6427,2018-06-29
974,1199097,2020-10-15 22:36:56,6F274D07F2CB7C57E0539601A8C0ACD65,黄山旅游集团有限公司,安徽省黄山市屯溪区天都大道天都大厦901号,91341000704953950Q,704953950,0,0,1,1,,,,,,,,,105.0,,0.0,4.0,0.0,,,,,,,20.1815,29.0134,2.2095,0.4747,0.1327,-7.4857,2.2044,1.0629,2018-06-29
975,1199099,2020-10-15 22:36:56,6F274D0967E77C57E0539601A8C0ACD65,国厚资产管理股份有限公司,安徽省芜湖市鸠江区皖江财富广场A1座11楼1102、1103室,91340207098681720A,098681720,0,0,1,1,,,,,,,,,90.0,,0.0,0.0,0.0,,,,,,,,0.043,,0.6999,0.5411,,0.1433,186.089,2018-06-29
976,1199109,2020-10-15 22:36:56,6F274D0BAE2D7C57E0539601A8C0ACD65,安徽出版集团有限责任公司,安徽省合肥市蜀山区翡翠路1118号,91340000781077982Q,781077982,0,0,1,1,,,,,,,,,105.0,,0.0,2.0,0.0,,,,,,,2.3952,4.2493,0.0687,0.013,0.2355,3.2986,0.9322,4.767,2018-06-29
977,1199112,2020-10-15 22:36:56,6F274D0C3D6B7C57E0539601A8C0ACD65,阜阳市城南新区建设投资有限公司,安徽省阜阳市颍州区三清路与广颍路交口南100米,9134120005846238X5,05846238X,0,0,1,1,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,2018-06-29
978,1199119,2020-10-15 22:36:56,6F274D0CBFE37C57E0539601A8C0ACD65,山鹰国际控股股份公司,安徽省马鞍山市勤俭路3号,91340500150523317H,150523317,0,1,1,1,,0.359155,0.0812325,-0.110599,-0.157205,-0.0743405,,0.114223,90.0,-1.0,56.0,10.0,1.0,0.0828797,3.4513,1.81125,-0.0299658,3.18211,1.62737,6.1969,45.3936,0.4936,0.1591,0.3485,1.0533,0.411,43.9634,2018-06-29
979,1199129,2020-10-15 22:36:56,6F274D0E2C6B7C57E0539601A8C0ACD65,安徽省供销集团有限公司,安徽省合肥市包河区延安路1779号,91340000148943152A,148943152,0,0,1,1,,,,,,,,,90.0,,9.0,0.0,0.0,,,,,,,1.1572,5.6072,-0.0071,-0.0048,0.5725,-0.0308,0.3738,-4.5687,2018-06-29
980,1199131,2020-10-15 22:36:56,6F274D0E35B47C57E0539601A8C0ACD65,安徽省南翔贸易(集团)有限公司,安徽省安庆市开发区四号区,91340800151455627C,151455627,0,0,1,1,,,,,,,,,90.0,,12.0,0.0,0.0,,,,,,,1.8903,2.7148,0.3147,0.0127,0.3739,0.9079,0.5453,8.9925,2018-06-29
981,1199134,2020-10-15 22:36:56,6F274D0E66E37C57E0539601A8C0ACD65,合肥华泰集团股份有限公司,安徽省合肥市经济技术开发区莲花路1599号,913401007050382283,705038228,0,0,1,1,,,,,,,,,90.0,,0.0,0.0,0.0,,,,,,,4.7376,5.3414,0.0809,0.0375,0.2886,0.6561,0.6114,19.0281,2018-06-29
982,1199147,2020-10-15 22:36:56,6F274D1084A67C57E0539601A8C0ACD65,安徽广电传媒产业集团有限责任公司,安徽省合肥市高新区望江西路766号科研生产楼1幢,913400005501993925,550199392,0,0,1,1,,,,,,,,,95.0,,0.0,0.0,0.0,,,,,,,5.5378,46.8332,0.3576,0.0503,0.3804,0.504,1.0974,-3.7974,2018-06-29
983,1199148,2020-10-15 22:36:56,6F274D108BF67C57E0539601A8C0ACD65,安徽省外经建设(集团)有限公司,安徽省合肥市包河区东流路28号,913400001489431792,148943179,0,0,1,1,20190717,,,,,,,,,,0.0,0.0,0.0,,,,,,,5.3653,35.9003,0.3503,0.1785,0.3636,1.5092,0.4806,12.6526,2018-06-29
984,1199152,2020-10-15 22:36:56,6F274D11136C7C57E0539601A8C0ACD65,安徽九华山文化旅游集团有限公司,安徽省池州市翠柏中路218号,91341700726321858B,726321858,0,0,1,1,,,,,,,,,95.0,,0.0,3.0,1.0,,,,,,,29.892,57.1455,0.8792,0.4308,0.3791,0.3999,1.1152,14.2845,2018-06-29
985,1199154,2020-10-15 22:36:56,6F274D1120147C57E0539601A8C0ACD65,马鞍山钢铁股份有限公司,安徽省马鞍山市九华西路8号,91340000610400837Y,610400837,0,1,1,1,,0.477366,0.0027933,-0.130751,-0.00554017,-0.00277778,,0.22815,95.0,,0.0,0.0,0.0,0.0373663,3.77941,1.55236,-0.0919933,3.1296,1.16534,11.2253,48.3941,0.4274,0.0628,0.2958,1.3441,0.3462,51.689,2018-06-29
986,1199158,2020-10-15 22:36:56,6F274D1148D47C57E0539601A8C0ACD65,安徽省高速地产集团有限公司,安徽省合肥市高新区望江西路520号皖通高科技产业园12号楼,913400006928006492,692800649,0,0,1,1,,,,,,,,,95.0,,8.0,0.0,0.0,,,,,,,17.1716,1.9273,-0.6815,-0.3576,0.3233,1.4736,1.2989,-29.1249,2018-06-29
987,1199162,2020-10-15 22:36:56,6F274D1196477C57E0539601A8C0ACD65,合肥市国有资产控股有限公司,安徽省合肥市花园街4号安徽科技大厦17层18层,913401001491752983,149175298,0,0,1,1,,,,,,,,,105.0,,0.0,1.0,0.0,,,,,,,2.1103,9.9154,0.6167,0.7387,0.2373,3.8301,1.4168,-52.4324,2018-06-29
988,1199177,2020-10-15 22:36:56,6F274D1266F17C57E0539601A8C0ACD65,现代牧业(集团)有限公司,安徽省马鞍山市经济技术开发区红旗南路123号,913400006775599301,677559930,0,0,1,1,,,,,,,,,50.0,-3.0,86.0,0.0,0.0,,,,,,,-0.781,28.7567,0.1295,0.1112,0.4774,0.7245,0.1788,3.3891,2018-06-29
989,1199184,2020-10-15 22:36:56,6F274D12C8A07C57E0539601A8C0ACD65,奇瑞汽车股份有限公司,安徽省芜湖市经济技术开发区长春路8号,913402007139708758,713970875,0,0,1,1,,,,,,,,,90.0,,16.0,0.0,0.0,,,,,,,2.2984,12.5037,-0.1175,-0.1059,0.5443,0.3591,0.3927,-10.5943,2018-06-29
990,1199190,2020-10-15 22:36:56,6F274D12F7827C57E0539601A8C0ACD65,安徽古井集团有限责任公司,安徽省亳州市古井镇,91341600151947437P,151947437,0,0,1,1,,,,,,,,,105.0,,0.0,0.0,0.0,,,,,,,12.2929,13.9487,0.2208,0.1012,0.2803,0.9987,0.6079,7.2805,2018-06-29
991,1199191,2020-10-15 22:36:56,6F274D1312427C57E0539601A8C0ACD65,安徽省安粮集团有限公司,安徽省合肥市庐阳区金寨路389号盛安广场,91340000148940226K,148940226,0,0,1,1,,,,,,,,,95.0,,3.0,0.0,1.0,,,,,,,1.5712,1.768,0.1565,0.0211,0.3138,0.4148,0.49,22.3805,2018-06-29
992,1199195,2020-10-15 22:36:56,6F274D131B457C57E0539601A8C0ACD65,安徽省旅游集团有限责任公司,安徽省合肥市蜀山区梅山路18号,91340000705045276Y,705045276,0,0,1,1,,,,,,,,,95.0,1.0,0.0,0.0,0.0,,,,,,,2.5499,14.6093,0.3625,0.1761,0.3863,0.9888,0.7969,-10.2685,2018-06-29
993,1199196,2020-10-15 22:36:56,6F274D1323FD7C57E0539601A8C0ACD65,安徽省盐业投资控股集团有限公司,安徽省合肥市胜利路1366号,91340000148940701E,148940701,0,0,1,1,,,,,,,,,95.0,,7.0,0.0,0.0,,,,,,,1.9528,2.4215,-0.0278,-0.0093,0.4105,0.6779,0.374,-24.9295,2018-06-29
994,1199199,2020-10-15 22:36:56,6F274D1327437C57E0539601A8C0ACD65,安徽淮海实业发展集团有限公司,安徽省淮北市相山区人民中路278号,913406006775926850,677592685,0,0,1,1,,,,,,,,,90.0,,0.0,0.0,0.0,,,,,,,4.3608,30.7517,0.1636,0.0302,0.3298,0.682,0.4108,6.3428,2018-06-29
995,1199201,2020-10-15 22:36:56,6F274D1370307C57E0539601A8C0ACD65,安徽皖维高新材料股份有限公司,安徽省巢湖市巢维路56号,91340100153584043T,153584043,0,1,1,1,,-0.391403,-0.351807,-0.280749,-0.17737,-0.15674,,0.155691,95.0,,0.0,0.0,0.0,-0.155081,2.30464,0.737739,-0.248754,2.51,0.566893,5.5044,58.0854,-0.1984,-0.1058,0.3306,1.6878,0.1133,32.8008,2018-06-29
996,1199210,2020-10-15 22:36:56,6F274D1409587C57E0539601A8C0ACD65,正奇金融控股股份有限公司,安徽省合肥市庐阳区临泉路7363号正奇金融广场A座20-22层,91340100054499919H,054499919,0,0,1,1,,,,,,,,,90.0,,24.0,0.0,0.0,,,,,,,10.0085,0.5039,-0.5276,-146.717,0.5404,0.6712,0.2004,15.339,2018-06-29
997,1199218,2020-10-15 22:36:56,6F274D1627F77C57E0539601A8C0ACD65,安徽宣酒集团股份有限公司,安徽省宣城市北门工业干道28号,91341800771137670P,771137670,0,0,1,1,,,,,,,,,90.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2018-06-29
998,1199224,2020-10-15 22:36:56,6F274D1658907C57E0539601A8C0ACD65,长江精工钢结构(集团)股份有限公司,安徽省六安市经济技术开发区长江精工工业园,91340000711774045Q,711774045,0,1,1,1,,-0.29717,-0.391837,-0.292162,-0.160563,-0.115727,10.0,1.0,90.0,,57.0,1.0,0.0,-0.164792,2.78462,1.86673,-0.265654,2.47118,0.703389,2.479,8.8352,-0.2199,-0.0869,0.3189,1.3713,0.4797,7.6105,2018-06-29
999,1199226,2020-10-15 22:36:56,6F274D165B757C57E0539601A8C0ACD65,国购投资有限公司,安徽省合肥市蜀山区肥西路66号汇金大厦,913401005545806760,554580676,0,0,1,1,20190201,,,,,,,,90.0,,10.0,0.0,0.0,,,,,,,2.7816,6.3114,0.3115,0.234,0.3844,0.119,0.4658,20.7365,2018-06-29
1000,1199234,2020-10-15 22:36:56,6F274D166D467C57E0539601A8C0ACD65,淮北矿业股份有限公司,安徽省淮北市相山区人民中路276号,91340600733033942R,733033942,0,0,1,1,,,,,,,,,95.0,1.0,1.0,4.0,0.0,,,,,,,4.702,61.7377,0.425,0.1074,0.3653,0.1179,0.1648,17.8916,2018-06-29
1001,1199235,2020-10-15 22:36:56,6F274D166D877C57E0539601A8C0ACD65,马钢(集团)控股有限公司,马鞍山市雨山区九华西路8号,91340500150509144U,150509144,0,0,1,1,,,,,,,,,95.0,1.0,1.0,2.0,0.0,,,,,,,8.0611,47.5817,0.3456,0.0658,0.3293,0.5001,0.3062,46.268,2018-06-29
1002,1199246,2020-10-15 22:36:56,6F274D168E757C57E0539601A8C0ACD65,安徽华茂纺织股份有限公司,安徽省安庆市纺织南路80号,91340800704937491X,704937491,0,1,1,1,,-0.359455,-0.282443,-0.177243,-0.106888,-0.106888,,0.5,95.0,,4.0,2.0,0.0,-0.120382,2.05656,0.459083,-0.134794,2.41271,0.452279,3.6917,25.8883,0.0322,0.0225,0.2966,1.9905,0.1872,19.1992,2018-06-29
1003,1199249,2020-10-15 22:36:56,6F274D1694A87C57E0539601A8C0ACD65,安徽国贸集团控股有限公司,安徽省合肥市政务区祁门路1779号,91340000713999774M,713999774,0,0,1,1,,,,,,,,,90.0,,1.0,0.0,1.0,,,,,,,1.7389,2.9149,0.2161,0.0277,0.3263,0.3939,0.6003,18.4669,2018-06-29
1004,1199252,2020-10-15 22:36:56,6F274D16B8D07C57E0539601A8C0ACD65,中盐安徽红四方股份有限公司,安徽省合肥市蜀山区祁门路12号,91340100752957868G,752957868,0,0,1,1,,,,,,,,,90.0,,1.0,0.0,0.0,,,,,,,3.0154,60.1135,0.2174,0.1718,0.5153,0.438,0.371,23.0514,2018-06-29
1005,1199258,2020-10-15 22:36:56,6F274D171EF97C57E0539601A8C0ACD65,安徽海螺水泥股份有限公司,安徽省芜湖市文化路39号,9134020014949036XY,14949036X,0,1,1,1,,1.34618,0.47619,0.141493,0.0433157,-0.000298597,,0.103457,110.0,-1.0,38.0,4.0,0.0,0.218879,3.49989,1.05346,0.171282,3.70607,1.07431,37.2143,50.7864,3.0899,0.2306,0.1144,-7.5075,4.4056,34.6473,2018-06-29
1006,1199262,2020-10-15 22:36:56,6F274D172EEF7C57E0539601A8C0ACD65,铜陵有色金属集团控股有限公司,安徽省铜陵市长江西路,91340700151105774A,151105774,0,0,1,1,,,,,,,,,95.0,,7.0,0.0,0.0,,,,,,,2.3032,37.4856,0.0086,0.0017,0.5495,-0.0442,0.3483,5.2097,2018-06-29
1007,1199266,2020-10-15 22:36:56,6F274D1754C27C57E0539601A8C0ACD65,安徽军工集团控股有限公司,安徽省合肥市包河区徽州大道463号,9134000072331410XA,72331410X,0,0,1,1,,,,,,,,,95.0,,0.0,0.0,0.0,,,,,,,3.9502,24.4971,0.1584,0.0498,0.2363,3.1836,1.0682,-9.1605,2018-06-29
1008,1199274,2020-10-15 22:36:56,6F274D177DD27C57E0539601A8C0ACD65,安徽省投资集团控股有限公司,安徽省合肥市宿松路3658号,91340000705044214B,705044214,0,0,1,1,,,,,,,,,105.0,,21.0,0.0,1.0,,,,,,,3.1985,3.748,0.0032,0.0082,0.3828,1.1842,0.7515,10.5932,2018-06-29
1009,1199290,2020-10-15 22:36:56,6F274D182CE27C57E0539601A8C0ACD65,嘉美食品包装(滁州)股份有限公司,安徽省滁州市苏州北路258号,91341100568963053A,568963053,0,1,1,1,,,,,,,,,90.0,,5.0,0.0,0.0,,,,,,,5.6558,53.1112,0.491,0.116,0.3838,1.2872,0.5476,-6.635,2018-06-29
1010,1199293,2020-10-15 22:36:56,6F274D1843217C57E0539601A8C0ACD65,芜湖新兴铸管有限责任公司,芜湖市三山区经济开发区春洲路2号,91340208748920392N,748920392,0,0,1,1,,,,,,,,,95.0,,0.0,0.0,0.0,,,,,,,4.3135,57.3214,0.4734,0.1544,0.374,1.2615,0.2187,-5.9009,2018-06-29
