,ID,ETL_DATE,ENTID,NAME,ADDRESS,CODE1,CODE2,ISURBAN,ISBOARD,HAVEBOND,HAVEBOND2,ISBAD,M001,M002,M003,M004,M005,M006,M010,M011,M012,M013,M015,M020,M021,M022,M023,M024,M025,M026,F005,F015,F022,F024,F031,F037,F039,F044,DATA_DATE
5557,1200088,2020-10-15 22:36:56,6F274D66D79C7C57E0539601A8C0ACD65,青岛地铁集团有限公司,山东省青岛市市北区常宁路6号,91370200061093108B,061093108,1,0,1,1,,,,,,,,,105.0,,1.0,1.0,0.0,,,,,,,1.1366,74.1305,-0.3511,-4.653,0.3936,1.067,2.3792,273.853,2018-06-29
5558,1200089,2020-10-15 22:36:56,6F274D6778537C57E0539601A8C0ACD65,山东出版集团有限公司,山东省济南市历下区解放东路69号院内第9幢房屋303室,91370000495572747N,495572747,0,0,1,1,,,,,,,,,115.0,,0.0,0.0,0.0,,,,,,,121.892,14.4083,5.101,0.1321,0.0616,-1.4993,28.7621,15.5267,2018-06-29
5559,1200090,2020-10-15 22:36:56,6F274D6790BA7C57E0539601A8C0ACD65,中节能万润股份有限公司,烟台市经济技术开发区五指山路1１号,913700002653826225,265382622,0,1,0,0,,-0.867436,-0.500334,-0.301216,-0.294618,-0.112827,,,,,,,,-0.236096,3.56213,1.06197,-0.242694,4.06688,0.918235,1083.26,33.4114,317.002,0.2493,0.0022,-5.1852,324.768,32.9654,2018-06-29
5560,1200091,2020-10-15 22:36:56,6F274D6812FD7C57E0539601A8C0ACD65,烟台市莱山区城市资源开发经营管理中心,莱山区桐林路16号,91370613730669259F,730669259,1,0,1,0,,,,,,,,,95.0,0.0,0.0,0.0,0.0,,,,,,,5.2759,20.4386,0.023,0.024,0.1821,5.0361,1.7327,0.9088,2018-06-29
5561,1200092,2020-10-15 22:36:56,6F274D68A3D77C57E0539601A8C0ACD65,上海宏达矿业股份有限公司,上海市宝山区高逸路112-118号5幢203室,91370000720757247Q,720757247,0,1,0,0,,-0.709891,-0.58355,-0.519481,-0.432113,-0.254264,13.0,1.0,,,,,,-0.322157,3.5827,1.43458,-0.557232,4.15912,1.44294,0.535,24.8989,0.0202,0.0309,0.3201,-77.4881,1.2614,102.216,2018-06-29
5562,1200093,2020-10-15 22:36:56,6F274D69058B7C57E0539601A8C0ACD65,山东泰阳实业有限公司,宁阳县城欣街东路,913709215509158898,550915889,0,0,1,1,,,,,,,,,90.0,,0.0,0.0,0.0,,,,,,,3.3449,9.6953,1.9567,0.363,0.1931,2.3708,3.4844,32.6402,2018-06-29
5563,1200094,2020-10-15 22:36:56,6F274D690FA77C57E0539601A8C0ACD65,威海市临港国有资产经营管理有限公司,威海临港经济技术开发区江苏东路,91371000689469510L,689469510,1,0,1,1,,,,,,,,,95.0,,0.0,2.0,0.0,,,,,,,2.1104,2.4866,-3.586,-9.4958,0.1363,15.0953,3.7847,-86.9422,2018-06-29
5564,1200095,2020-10-15 22:36:56,6F274D6929127C57E0539601A8C0ACD65,东阿阿胶股份有限公司,山东省东阿县阿胶街７８号,91370000168130028J,168130028,0,1,0,0,,0.0249524,-0.253675,-0.107184,-0.11729,-0.0648245,,,,,,,,-0.0947679,2.10064,1.00992,-0.0743392,2.32783,0.880833,100.903,15.5705,56.3413,0.2384,0.0025,-5.6129,55.3132,16.7039,2018-06-29
5565,1200096,2020-10-15 22:36:56,6F274D6931BE7C57E0539601A8C0ACD65,山东新能泰山发电股份有限公司,山东省泰安市泰山区普照寺路5号,913700002671842400,267184240,0,1,0,0,,-0.448889,-0.260437,-0.169643,-0.114286,-0.103614,116.0,,,,,,,-0.100833,2.52939,0.649596,-0.109106,3.12486,0.74582,-0.3046,36.4256,0.1176,0.1503,0.681,0.1635,0.2013,3.1676,2018-06-29
5566,1200097,2020-10-15 22:36:56,6F274D693C337C57E0539601A8C0ACD65,山东鲁北化工股份有限公司,无棣县埕口镇,913700007254238017,725423801,0,1,0,0,,-0.20221,-0.27291,-0.0347594,-0.257202,-0.261003,5.0,0.561788,,,,,,-0.0937468,3.66048,2.2787,0.0304825,4.27649,2.67487,,49.9389,,0.2778,,-4.7454,,18.3645,2018-06-29
5567,1200098,2020-10-15 22:36:56,6F274D693FC97C57E0539601A8C0ACD65,济宁矿业集团有限公司,济宁市崇文大道2299号,913708008630976883,863097688,0,0,1,0,,,,,,,,,90.0,-1.0,0.0,0.0,0.0,,,,,,,4.6039,41.2678,0.3028,0.4066,0.5771,0.0846,0.3923,38.5837,2018-06-29
5568,1200099,2020-10-15 22:36:56,6F274D6962F37C57E0539601A8C0ACD65,山东能源集团有限公司,济南市经十东路山东能源大厦,91370000567700323K,567700323,0,0,1,1,,,,,,,,,105.0,1.0,2.0,4.0,0.0,,,,,,,5.437,42.2172,0.2916,0.054,0.3923,0.2086,0.482,58.5111,2018-06-29
5569,1200100,2020-10-15 22:36:56,6F274D6967B37C57E0539601A8C0ACD65,山东国瓷功能材料股份有限公司,东营市东营区辽河路24号,91370000774151590H,774151590,0,1,0,0,,-0.496465,0.0241397,-0.003,0.0126968,-0.017734,69.0,,,,,,,0.03775,3.22902,0.830213,0.079835,4.40105,0.958163,14.9531,23.0135,0.1906,0.1065,0.2611,3.0391,0.7405,78.0907,2018-06-29
5570,1200101,2020-10-15 22:36:56,6F274D699DEC7C57E0539601A8C0ACD65,青岛董家口发展集团有限公司,山东省青岛市黄岛区董家口经济区港润大道66号,91370211675280864H,675280864,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,-6.3675,-1.435,0.4765,1.284,3.206,,2018-06-29
5571,1200102,2020-10-15 22:36:56,6F274D69A12F7C57E0539601A8C0ACD65,山东省鑫诚恒业集团有限公司,山东省青岛市即墨区宁东路168号,913702820530569059,053056905,1,0,1,0,,,,,,,,,,,,,,,,,,,,11.8909,0.6955,-2.5155,-2.4456,0.5423,0.6251,1.0275,,2018-06-29
5572,1200103,2020-10-15 22:36:56,6F274D69A1487C57E0539601A8C0ACD65,泰安泰山城乡建设发展有限公司,山东省泰安市岱岳区灵山大街西首市城市发展投融资管理中心办公楼西侧,91370900494077912Y,494077912,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0.0514,-4.5873,-3.2981,0.1563,-4.2637,4.7372,18.71,2018-06-29
5573,1200104,2020-10-15 22:36:56,6F274D69A3237C57E0539601A8C0ACD65,龙口矿业集团有限公司,山东省龙口市振兴南路369号,9137000016942321XR,16942321X,0,0,1,0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,57.1124,0.0349,0.0654,0.5012,-0.2017,0.217,162.391,2018-06-29
5574,1200105,2020-10-15 22:36:56,6F274D69B4617C57E0539601A8C0ACD65,山东东明石化集团有限公司,东明县黄河路27号,9137172816928036XB,16928036X,0,0,1,0,,,,,,,,,90.0,,0.0,0.0,0.0,,,,,,,2.7203,36.9228,0.4826,0.0871,0.3781,0.8562,0.5759,6.0263,2018-06-29
5575,1200106,2020-10-15 22:36:56,6F274D69B4C17C57E0539601A8C0ACD65,英科医疗科技股份有限公司,淄博市临淄区齐鲁化学工业园清田路18号,9137030068946500X7,68946500X,0,1,0,0,,,,-0.562512,-0.690704,-0.164,,,,,,,,0.473285,5.07765,14.4169,-0.007705,5.26549,12.9296,17.6717,44.9507,0.9139,0.1417,0.1839,60.2039,1.0585,47.956,2018-06-29
5576,1200107,2020-10-15 22:36:56,6F274D69CA057C57E0539601A8C0ACD65,山东省机场管理集团有限公司,济南市遥墙机场,91370000K21496514U,K21496514,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0.7162,0.1991,0.0639,-2.236,5.169,19.246,2018-06-29
5577,1200108,2020-10-15 22:36:56,6F274D69E6087C57E0539601A8C0ACD65,鲁银投资集团股份有限公司,济南市经十路20518号,913700001630684138,163068413,0,1,0,0,,-0.376712,-0.1875,0.0167598,0.0,0.0,112.0,,,,,,,-0.0779423,1.3074,0.460303,0.018865,0.130266,0.0288008,-0.6239,9.5988,0.0704,0.0719,0.4649,0.8724,0.2835,-48.084,2018-06-29
5578,1200109,2020-10-15 22:36:56,6F274D6A01B07C57E0539601A8C0ACD65,烟台双塔食品股份有限公司,山东省招远金岭镇寨里,913700006134151965,613415196,0,1,0,0,,-0.385034,-0.323353,-0.117188,0.0787589,0.0560748,,0.033314,,,,,,-0.13648,2.67636,1.27563,-0.0756058,3.32956,1.91286,4.4117,26.8305,0.0355,0.0214,0.2876,3.476,0.4104,12.0822,2018-06-29
5579,1200110,2020-10-15 22:36:56,6F274D6A1D207C57E0539601A8C0ACD65,山东金麒麟股份有限公司,山东省乐陵市阜乐路999号,91370000706347567T,706347567,0,1,0,0,,,-0.511038,-0.33102,-0.222117,-0.119764,,,,,,,,-0.252566,2.84528,2.68043,-0.25963,3.28331,1.78456,18.7245,26.5302,1.0499,0.1671,0.1381,-4.7097,3.3855,16.2103,2018-06-29
5580,1200111,2020-10-15 22:36:56,6F274D6A26F67C57E0539601A8C0ACD65,山东省章丘鼓风机股份有限公司,山东省济南市章丘区明水经济开发区世纪大道东首,91370000163446410B,163446410,0,1,0,0,,-0.376068,-0.365217,-0.245088,-0.0987654,-0.134045,10.0,0.483871,,,,,,-0.157274,2.95215,0.541046,-0.202297,3.42416,0.50897,28839.7,17.3104,,0.0541,,-18.6632,,45.6543,2018-06-29
5581,1200112,2020-10-15 22:36:56,6F274D6A275C7C57E0539601A8C0ACD65,淄博矿业集团有限责任公司,淄博市淄川区淄矿路133号,91370000164108130A,164108130,0,0,1,0,,,,,,,,,,,,,,,,,,,,12.3255,38.2994,0.7154,0.0734,0.2196,1.4932,0.8111,101.497,2018-06-29
5582,1200113,2020-10-15 22:36:56,6F274D6A71697C57E0539601A8C0ACD65,菱花集团有限公司,济宁高新区菱花路,9137080070637782XC,70637782X,0,0,1,0,,,,,,,,,90.0,,0.0,0.0,0.0,,,,,,,,,0.331,0.1355,0.4165,1.6045,0.3238,5.7989,2018-06-29
5583,1200114,2020-10-15 22:36:56,6F274D6A79A37C57E0539601A8C0ACD65,山推工程机械股份有限公司,济宁市高新区327国道58号,913700001659364136,165936413,0,1,1,0,,-0.309237,-0.368807,-0.324165,-0.196262,-0.148515,,,90.0,-1.0,0.0,0.0,0.0,-0.164951,2.65687,1.47845,-0.306318,2.69701,0.857303,3.4109,19.7481,0.1975,0.0852,0.3871,1.1743,0.5177,44.1902,2018-06-29
5584,1200115,2020-10-15 22:36:56,6F274D6AC7717C57E0539601A8C0ACD65,青岛城市传媒股份有限公司,山东省青岛市市南区香港中路67号,91370200163577402U,163577402,0,1,0,0,,-0.337705,-0.138593,0.0520833,-0.042654,-0.125541,3.0,,,,,,,-0.0287077,2.53974,0.836822,0.0609458,3.11799,1.08298,687.934,14.4252,0.958,0.1072,0.0624,-2.9763,3.9752,11.0268,2018-06-29
5585,1200116,2020-10-15 22:36:56,6F274D6AF34B7C57E0539601A8C0ACD65,青岛西海岸旅游投资集团有限公司,山东省青岛市黄岛区天目山路302号全民健身中心312室,91370211MA3DPK961U,MA3DPK961,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,0.0355,0.1714,0.2534,4.2141,0.6363,,2018-06-29
5586,1200117,2020-10-15 22:36:56,6F274D6AFF8E7C57E0539601A8C0ACD65,烟台港股份有限公司,山东省烟台市芝罘区北马路155号,913706006996530718,699653071,1,0,1,1,,,,,,,,,95.0,,0.0,0.0,0.0,,,,,,,2.3837,62.5463,0.0879,0.0745,0.3902,0.5816,0.2405,15.7443,2018-06-29
5587,1200118,2020-10-15 22:36:56,6F274D6B11387C57E0539601A8C0ACD65,斗山工程机械(中国)有限公司,山东省烟台开发区五指山路28号,91370600613422169C,613422169,0,0,1,0,,,,,,,,,75.0,-1.0,0.0,0.0,0.0,,,,,,,-3.1618,6.0579,-0.0132,-0.039,0.4557,1.1415,0.4656,-56.1882,2018-06-29
5588,1200119,2020-10-15 22:36:56,6F274D6B1B837C57E0539601A8C0ACD65,青州市瑞通投资发展有限公司,青州市范公亭西路1035号,91370781790361264G,790361264,0,0,1,1,,,,,,,,,90.0,,0.0,0.0,0.0,,,,,,,3.3084,6.1604,-0.7887,-0.4861,0.6059,0.5052,1.9057,-26.0217,2018-06-29
5589,1200120,2020-10-15 22:36:56,6F274D6B3EA77C57E0539601A8C0ACD65,安丘市华安水务有限公司,安丘市经济开发区青云大街,91370784684811380Q,684811380,1,0,1,1,,,,,,,,,90.0,,0.0,0.0,0.0,,,,,,,2.4264,8.668,-0.0035,-0.004,0.2601,3.0358,0.6212,-16.1953,2018-06-29
5590,1200121,2020-10-15 22:36:56,6F274D6B77E97C57E0539601A8C0ACD65,山东华泰纸业股份有限公司,广饶县大王镇,91370000164960403T,164960403,0,1,1,0,,0.0310559,-0.115453,-0.207006,-0.16443,-0.127846,5.0,0.448329,,,0.0,0.0,0.0,-0.0114707,3.00376,1.25878,-0.128571,2.90909,1.12596,7.766,52.9556,0.7965,0.172,0.3083,2.4073,0.572,26.3555,2018-06-29
5591,1200122,2020-10-15 22:36:56,6F274D6B95B17C57E0539601A8C0ACD65,青岛银河环保股份有限公司,青岛市崂山区辽阳东路16-19号1-2层,91370200264629929U,264629929,0,0,1,0,,,,,,,,,80.0,,,,,,,,,,,,34.1599,,0.1588,,-0.3982,,,2018-06-29
5592,1200123,2020-10-15 22:36:56,6F274D6BA6767C57E0539601A8C0ACD65,烟台泰和新材料股份有限公司,烟台经济技术开发区黑龙江路10号,91370000165052087E,165052087,0,1,0,0,,-0.172364,-0.127301,-0.0223368,-0.0436975,-0.045302,10.0,,,,,,,-0.0365382,2.35207,1.31404,-0.0122,2.3806,1.03751,1634.49,34.8124,15.356,0.1977,0.0076,-2.533,40.2035,-1.6388,2018-06-29
5593,1200124,2020-10-15 22:36:56,6F274D6BB5E27C57E0539601A8C0ACD65,山东先达农化股份有限公司,博兴经济开发区,913700007433656097,743365609,0,1,0,0,,,-0.469469,-0.477344,-0.376321,-0.402501,,,,,,,,-0.0878923,3.24619,5.23137,-0.220928,3.19909,3.10736,,14.0586,2.4324,0.0654,0.0219,-2.7957,14.202,29.2524,2018-06-29
5594,1200125,2020-10-15 22:36:56,6F274D6BC1377C57E0539601A8C0ACD65,山东畅通集团股份有限公司,山东省济青高速公路高密北出口对面,91370700720739364A,720739364,0,0,1,0,,,,,,,,,80.0,,,,,,,,,,,5.6791,10.9826,-0.2883,-0.2186,0.4617,0.9454,0.3392,,2018-06-29
5595,1200126,2020-10-15 22:36:56,6F274D6BC4917C57E0539601A8C0ACD65,山东高创建设投资集团有限公司,潍坊高新区健康东街6699号,913707006894847290,689484729,1,0,1,1,,,,,,,,,95.0,,0.0,3.0,0.0,,,,,,,0.6951,2.267,0.8449,0.545,0.4177,1.2975,3.1883,34.8844,2018-06-29
5596,1200127,2020-10-15 22:36:56,6F274D6BE4317C57E0539601A8C0ACD65,昌邑市经济开发投资公司,山东省潍坊市昌邑市奎聚路368号1幢701,91370786493888051J,493888051,1,0,1,1,,,,,,,,,90.0,,1.0,0.0,0.0,,,,,,,,0.0803,7.6242,0.4113,0.1505,2.829,10.2397,-58.9246,2018-06-29
5597,1200128,2020-10-15 22:36:56,6F274D6C050F7C57E0539601A8C0ACD65,山东华鹏玻璃股份有限公司,荣成市石岛龙云路468号,913710007060840744,706084074,0,1,0,0,,-0.842886,-0.393755,-0.271875,-0.243506,-0.254797,71.0,,,,,,,-0.169908,2.45283,0.901676,-0.234883,1.40812,0.50883,3.98,54.0078,0.0552,0.0785,0.3618,1.3602,0.2523,12.6631,2018-06-29
5598,1200129,2020-10-15 22:36:56,6F274D6C307E7C57E0539601A8C0ACD65,烟台张裕葡萄酿酒股份有限公司,烟台市大马路56号,913700002671000358,267100035,0,1,0,0,,0.0165774,0.973267,0.0629333,0.0412748,0.863488,,,,,,,,0.0442594,2.20882,0.407023,0.0495683,2.43582,0.382363,52.6299,42.5077,1.1791,0.1973,0.0783,-19.2936,1.6992,4.5563,2018-06-29
5599,1200130,2020-10-15 22:36:56,6F274D6C43827C57E0539601A8C0ACD65,山东金晶科技股份有限公司,淄博市高新技术开发区宝石镇王庄,913700002651272421,265127242,0,1,1,0,,-0.237762,-0.329918,-0.281319,-0.186567,-0.161538,,0.655544,80.0,-1.0,0.0,0.0,0.0,-0.147074,2.44583,0.712165,-0.256417,2.14236,0.472685,4.3143,52.9398,0.1675,0.108,0.3382,1.8461,0.4348,29.6872,2018-06-29
5600,1200131,2020-10-15 22:36:56,6F274D6C519F7C57E0539601A8C0ACD65,山东宝莫生物化工股份有限公司,山东省东营市东营区西四路892号,91370000613373459Q,613373459,0,1,0,0,,-0.457179,-0.447436,-0.233096,-0.265758,-0.212066,10.0,,,,,,,-0.207991,3.50892,1.20135,-0.162457,4.367,1.34994,7.544,37.4116,2.2325,0.2146,0.081,-3.0177,10.606,-54.3626,2018-06-29
5601,1200132,2020-10-15 22:36:56,6F274D6C567B7C57E0539601A8C0ACD65,青岛城阳开发投资集团有限公司,青岛市城阳区山城路195号,91370214737282890H,737282890,1,0,1,1,,,,,,,,,105.0,1.0,0.0,0.0,0.0,,,,,,,16.4565,9.9291,-0.9088,-0.7238,0.2746,2.6818,1.7291,14.2498,2018-06-29
5602,1200133,2020-10-15 22:36:56,6F274D6C5AFD7C57E0539601A8C0ACD65,青岛胶州湾发展集团有限公司,山东省青岛市胶州市胶州经济技术开发区长江路1号,91370281667871867G,667871867,1,0,1,1,,,,,,,,,95.0,,0.0,0.0,0.0,,,,,,,,2.2398,-0.7505,-4.1352,0.3058,1.5179,0.4568,-74.5513,2018-06-29
5603,1200134,2020-10-15 22:36:56,6F274D6C78AD7C57E0539601A8C0ACD65,三角轮胎股份有限公司,威海市青岛中路56号,91370000726700647B,726700647,0,1,1,0,,,-0.496039,-0.344455,-0.215962,-0.206651,,,,,0.0,0.0,0.0,-0.251734,1.89244,1.16473,-0.329075,2.19923,0.966773,24.9423,30.7056,0.3686,0.0731,0.1538,-5.5472,2.2894,18.0463,2018-06-29
5604,1200135,2020-10-15 22:36:56,6F274D6CD3887C57E0539601A8C0ACD65,山东泰丰控股集团有限公司,新泰市经济开发区,91370000169630550C,169630550,0,0,1,1,,,,,,,,,90.0,,0.0,0.0,0.0,,,,,,,2.1748,4.7482,0.0032,0.0116,0.4504,0.9464,0.4283,-0.9547,2018-06-29
5605,1200136,2020-10-15 22:36:56,6F274D6CE66E7C57E0539601A8C0ACD65,山东金鹏生物科技有限公司,山东省德州市禹城市十里望工业园,9137148266137355X4,66137355X,0,0,1,0,,,,,,,,,90.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2018-06-29
5606,1200137,2020-10-15 22:36:56,6F274D6CF4177C57E0539601A8C0ACD65,山东胜通集团股份有限公司,东营市垦利县胜坨镇,91370500164881393C,164881393,0,0,1,1,20190319,,,,,,,,90.0,,0.0,0.0,1.0,,,,,,,3.9482,31.4577,0.0669,0.0266,0.5164,1.0349,0.5157,5.2187,2018-06-29
5607,1200138,2020-10-15 22:36:56,6F274D6CF63A7C57E0539601A8C0ACD65,山东瑞丰高分子材料股份有限公司,沂源县经济开发区,91370000168617872J,168617872,0,1,0,0,,-0.404806,-0.116194,-0.175768,-0.206245,-0.121818,70.0,,,,,,,-0.0152886,3.49704,0.896179,-0.120013,3.69454,0.632326,6.2994,26.8172,0.273,0.0577,0.2636,2.2773,0.1614,25.447,2018-06-29
5608,1200139,2020-10-15 22:36:56,6F274D6CFA357C57E0539601A8C0ACD65,山东威达机械股份有限公司,山东省威海市临港经济技术开发区苘山镇中韩路2号,91371000706233420G,706233420,0,1,0,0,,-0.507643,-0.316964,-0.240695,-0.148818,-0.0865672,10.0,0.099482,,,,,,-0.135595,2.22949,1.16125,-0.210926,2.21718,1.08365,367.715,24.0018,0.7908,0.0673,0.0424,-3.844,5.1263,24.4624,2018-06-29
5609,1200140,2020-10-15 22:36:56,6F274D6CFBF67C57E0539601A8C0ACD65,山东新查庄矿业有限责任公司,肥城市石横镇,91370000681720184B,681720184,0,0,1,1,,,,,,,,,25.0,-3.0,3.0,0.0,0.0,,,,,,,2.032,32.1261,0.0921,0.0796,0.2714,0.2172,0.0132,79.6739,2018-06-29
5610,1200141,2020-10-15 22:36:56,6F274D6CFF577C57E0539601A8C0ACD65,枣庄南郊热电有限公司,枣庄经济开发区长江路26号,91370400752679992Q,752679992,0,0,1,0,,,,,,,,,80.0,,,,,,,,,,,7.8168,37.1169,-4.1735,-0.824,0.5059,0.9806,0.7814,,2018-06-29
5611,1200142,2020-10-15 22:36:56,6F274D6D08557C57E0539601A8C0ACD65,山东魏桥创业集团有限公司,邹平县经济开发区工业一路1号,913716261672060009,167206000,0,0,1,0,,,,,,,,,90.0,1.0,0.0,0.0,0.0,,,,,,,4.2569,49.5224,0.3261,0.0699,0.3287,2.7711,1.0687,3.2109,2018-06-29
5612,1200143,2020-10-15 22:36:56,6F274D6D291A7C57E0539601A8C0ACD65,山东新华锦国际股份有限公司,青岛市崂山区秦岭路18号,91370000168258881C,168258881,0,1,0,0,,-0.523165,-0.409532,-0.404274,-0.299476,-0.406915,167.0,0.080848,,,,,,-0.183391,2.94279,1.96964,-0.400798,2.59443,1.13352,133.128,2.8021,4.5945,0.0678,0.0181,-2.5762,15.194,3.9874,2018-06-29
5613,1200144,2020-10-15 22:36:56,6F274D6D29F77C57E0539601A8C0ACD65,歌尔集团有限公司,潍坊高新区玉清东街以北中心次干道以西(高新大厦1006室),913707007286084226,728608422,0,0,1,1,,,,,,,,,95.0,,2.0,0.0,0.0,,,,,,,10.4584,33.7749,0.741,0.1505,0.3004,0.4297,0.9184,31.5594,2018-06-29
5614,1200145,2020-10-15 22:36:56,6F274D6D39F57C57E0539601A8C0ACD65,山东惠泽农牧科技有限公司,邹平县码头镇,91371626783482076Q,783482076,0,0,1,0,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,2018-06-29
5615,1200146,2020-10-15 22:36:56,6F274D6D80927C57E0539601A8C0ACD65,潍坊滨海国有资本投资运营集团有限公司,山东省潍坊市滨海区院前路1号创业大厦810室,91370700312908210N,312908210,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0.183,0.0483,0.0566,16.2859,1.8147,12.9532,2018-06-29
5616,1200147,2020-10-15 22:36:56,6F274D6D93877C57E0539601A8C0ACD65,山东滕建投资集团有限公司,山东省枣庄市滕州市解放中路9号,91370481696889185G,696889185,1,0,1,1,,,,,,,,,95.0,,0.0,0.0,0.0,,,,,,,29.3798,0.2549,0.5638,0.2405,0.3455,1.6086,1.075,-18.9888,2018-06-29
5617,1200148,2020-10-15 22:36:56,6F274D6DA2107C57E0539601A8C0ACD65,临沂市城市资产经营开发有限公司,山东省临沂市北城新区上海路与孝河路交汇北200米路西城开大厦,91371300789297779G,789297779,1,0,1,1,,,,,,,,,,,0.0,0.0,0.0,,,,,,,3.009,27.626,13.5919,3.8471,0.1781,4.4955,5.7822,21.2057,2018-06-29
5618,1200149,2020-10-15 22:36:56,6F274D6DBA7C7C57E0539601A8C0ACD65,山东鑫海科技股份有限公司,莒南县经济开发区,913713006680969548,668096954,0,0,1,1,,,,,,,,,90.0,,12.0,0.0,0.0,,,,,,,6.1307,22.2138,0.0386,0.0118,0.5116,0.7299,0.3644,48.22,2018-06-29
5619,1200150,2020-10-15 22:36:56,6F274D6DCE4E7C57E0539601A8C0ACD65,中德联合集团有限公司,山东省青岛市黄岛区太白山路19号德国企业中心南区301室,913702115836800861,583680086,1,0,1,0,,,,,,,,,,,,,,,,,,,,58.4458,,-51.8022,-0.3101,0.4002,1.3564,53.2947,117.595,2018-06-29
5620,1200151,2020-10-15 22:36:56,6F274D6DE13E7C57E0539601A8C0ACD65,山东墨龙石油机械股份有限公司,山东省寿光市文圣街999号,91370000734705456P,734705456,0,1,1,0,,-0.52446,-0.0434783,-0.148676,-0.0893246,-0.231618,2.0,,80.0,1.0,0.0,4.0,0.0,0.0129687,3.377,2.61606,-0.0736658,3.99372,3.01942,3.3825,49.3831,0.0129,0.011,0.5237,0.5824,0.3502,,2018-06-29
5621,1200152,2020-10-15 22:36:56,6F274D6DE1787C57E0539601A8C0ACD65,蓝帆医疗股份有限公司,山东省淄博市齐鲁化学工业区清田路21号,91370000744521618L,744521618,0,1,0,0,,0.715556,0.569106,0.583265,0.0552214,-0.113866,119.0,0.044929,,,,,,0.229011,2.59906,1.06714,0.469001,4.9569,2.11171,157.262,42.3522,3.751,0.1444,0.0333,-7.6038,3.859,22.2828,2018-06-29
5622,1200153,2020-10-15 22:36:56,6F274D6DFFCE7C57E0539601A8C0ACD65,山东新宇包装股份有限公司,山东省临邑县临盘镇工业园,91371400745680709D,745680709,0,0,1,0,,,,,,,,,80.0,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2018-06-29
5623,1200154,2020-10-15 22:36:56,6F274D6E095A7C57E0539601A8C0ACD65,诸城市经济开发投资公司,山东省潍坊市诸城市密州西路12号,91370782169717349E,169717349,1,0,1,1,,,,,,,,,95.0,,0.0,0.0,0.0,,,,,,,1.805,15.2832,-0.1568,-0.1353,0.3969,2.0951,1.7889,2.0851,2018-06-29
5624,1200155,2020-10-15 22:36:56,6F274D6E1EE17C57E0539601A8C0ACD65,济宁市城建投资有限责任公司,济宁市太白湖新区济宁大道35号,91370800666743644W,666743644,1,0,1,1,,,,,,,,,,,2.0,7.0,0.0,,,,,,,1.8321,12.3093,1.2235,0.5348,0.2797,2.0015,2.1412,-27.9159,2018-06-29
5625,1200156,2020-10-15 22:36:56,6F274D6E34C57C57E0539601A8C0ACD65,上实环境水务股份有限公司,山东省潍坊市高新区东风街2888号,91370000769744287F,769744287,1,0,1,1,,,,,,,,,95.0,,0.0,0.0,0.0,,,,,,,7.1379,39.0784,1.6202,0.4955,0.2998,-0.0208,1.8998,6.5375,2018-06-29
5626,1200157,2020-10-15 22:36:56,6F274D6E494F7C57E0539601A8C0ACD65,青岛天能重工股份有限公司,青岛胶州市李哥庄镇大沽河工业园,91370200783729243W,783729243,0,1,0,0,,,-0.572893,-0.338041,-0.377593,-0.316629,,,,,,,,-0.308271,3.62274,3.06731,-0.269313,4.01146,2.09175,,22.76,0.5493,0.177,0.0961,118.977,0.9447,-23.1868,2018-06-29
5627,1200158,2020-10-15 22:36:56,6F274D6E4E867C57E0539601A8C0ACD65,山东石大胜华化工集团股份有限公司,山东省东营市垦利区同兴路198号,91370000745694238L,745694238,0,1,0,0,,-0.487663,-0.156262,-0.0816244,0.17369,0.0246747,,,,,0.0,0.0,0.0,-0.0100232,4.11579,3.57522,0.0202125,4.43316,2.91596,23.3347,46.9092,0.2561,0.017,0.2143,3.4502,0.2398,25.8613,2018-06-29
5628,1200159,2020-10-15 22:36:56,6F274D6E5D557C57E0539601A8C0ACD65,青州市城市建设投资开发有限公司,青州市北城大街567号,913707817892556919,789255691,1,0,1,1,,,,,,,,,90.0,,4.0,0.0,0.0,,,,,,,2.2263,0.1015,-0.3329,-0.3328,0.2243,2.8144,0.6587,10.6443,2018-06-29
5629,1200160,2020-10-15 22:36:56,6F274D6E898A7C57E0539601A8C0ACD65,青岛国信发展(集团)有限责任公司,青岛市市南区东海西路15号,913702006752895001,675289500,1,0,1,1,,,,,,,,,105.0,,50.0,11.0,0.0,,,,,,,2.3965,20.5544,0.3105,0.3508,0.5486,0.4957,0.7844,46.0095,2018-06-29
5630,1200161,2020-10-15 22:36:56,6F274D6E8F2D7C57E0539601A8C0ACD65,招金矿业股份有限公司,招远市金晖路299号,91370000761859952H,761859952,0,0,1,1,,,,,,,,,105.0,,0.0,0.0,0.0,,,,,,,4.2052,40.4394,0.1417,0.153,0.3533,0.12,0.2237,1.1767,2018-06-29
