FE;EBITA;OCF;MC;FS
2144;732;0;-0.143312102;0
1618.41;850.45;0;0.011152416;0
1462;1618;0;0.496323529;0
1856;1466;0;-0.186732187;0
1990;1289;618;0.395770393;0
1691.466;1009.34;0;0.194805195;0
1847.792;1251.523;579.733;0.263586957;0
1280.163;1321.64;1017.551;0.440860215;0
1344.875;1256.989;645.807;-0.490049751;0
695.795;1011.084;906.752;0.028578825;0
290.512;1371.363;1254.169;0.044210112;0
557.193;1518.277;874.635;0.348711678;0
885.18;1468.052;1286.907;-0.011779701;0
387.552;1283.105;823.989;0.132347174;0
377.806;1050.745;1447.28;-0.26568606;0
882.945;1141.123;827.964;-0.153355867;0
402.184;529.771;628.285;-0.493714739;0
470.279;847.872;1159.9;1.78740529;0
464.548;1070.282;1136.582;0.212109331;0
606.66;892.968;785.458;-0.436757537;0
429.511;1184.036;1099.517;0.64630407;0
425.343;1013.166;693.342;0.001283978;0
633.906;1026.392;999.68;0.114464324;0
533.112;1026.573;978.517;-0.164087228;0
199.002;1109.104;1119.456;0.023438784;0
329.736;1344.272;1226.447;0.295879248;0
1.84;10.896;13.739;-0.167400554;0
4.518;27.072;5.663;0.942954075;0
4.518;67.67;34.66;0.666152295;0
7.369;123.44;59.309;0.064837652;0
13.153;147.585;67.274;0.023164626;0
11.652;129.422;22.647;0.236962248;0
12.986;102.787;56.118;0.567375952;0
13.521;130.169;83.633;1.847702062;0
16.056;328.052;277.379;-0.028169606;0
888.838;279.789;77.089;0.198734102;0
116.437;48.362;214.914;-0.260887592;0
13.023;100.465;43.144;0.535467255;0
3.103;290.563;179.202;-0.391368939;0
15.744;232.898;273.556;-0.18131653;0
19.48;388.488;447.153;0.347868972;0
1.509;329.07;305.689;-0.32739806;0
112.907;81.075;189.236;-0.587486072;0
0.013;-4.665;63.329;0.887085223;0
0.1;363.961;336.42;0.30070488;0
0;327.245;363.304;-0.02211994;0
2.948;82.647;-11.411;0.401025891;0
3.105;142.205;82.191;0.566876885;0
4.03;242.414;46.107;0.108610373;0
3.309;308.907;25.974;-0.128973079;0
142.339;321.906;112.963;-0.080659891;0
2.473;399.998;386.364;0.34806587;0
2.834;658.654;660.032;1.416335242;0
250.466;687.147;373.152;-0.604218402;0
153.259;554.642;316.482;-0.417045061;0
318.521;592.965;747.166;1.660001399;0
16.115;714.855;701.897;-0.189647195;0
12.916;716.357;651.74;0.13827501;0
15.143;826.077;645.865;0.045958957;0
47.27;895.825;635.87;0.720281934;0
48.13;1031.205;827.075;0.131191372;0
207.996;797.408;411.385;-0.640115818;0
191.932;265.922;468.256;-0.784271259;0
59.845;212.285;296.439;1.163445205;0
72.368;246.323;203.126;-0.155455818;0
36.401;302.864;199.667;-0.597007599;0
174.148;303.774;179.332;0.554421669;0
29;249.16;-107;1.994685896;0
32;581;156;0.665173232;0
56;730;126;-0.337764403;0
29;632;370;-0.247973067;0
96;594;458;-0.157676474;0
0.141;6.331;-1.251;-0.23495577;0
1.189;7.879;2.944;-0.088386561;0
1.241;13.306;4.182;0.366760016;0
0;9.784;3.229;1.332012102;0
0;13.39;10.986;0.631991401;0
0;12.561;7.798;-0.124256022;0
0;18.27;13.179;-0.411655281;0
0;14.893;21.622;0.818646174;0
0;33.495;11.018;0.517751306;0
0;-2.823;5.077;-0.379735083;0
0;5.167;9.857;-0.24681066;0
0;-1.658;-17.12;-0.201660538;0
0;6.978;13.674;-0.195660365;0
0;12.697;15.813;0.536755529;0
0;-31.586;-13.82;-0.418666631;0
0;-6.882;-2.439;1.641978404;0
0;1.729;20.47;-0.204144327;0
0.501;-19.36;-12.884;-0.444257161;0
0;32.163;1.455;0.594975358;0
0;30.563;11.341;-0.258064516;0
10;92.511;52.729;6.325906849;0
0;144.269;132.476;-0.088904274;0
0;85.204;18.209;0.271701601;0
0;0;0;-1;0
0;2.864;2.974;0.104829704;0
0.1;3.139;2.221;0.010486418;0
0.1;2.518;1.185;-0.007751938;0
0.1;3.52;3.169;0.076843918;0
0;1.423;1.762;0.242710873;0
0;1.479;0.468;-0.178060264;0
0;1.783;1.756;0.16313438;0
0;2.344;2.637;0.191289931;0
0;1.709;0.66;-0.191536564;0
0;1.377;1.661;-0.116812395;0
0.874;82.807;38.827;3.034916084;0
0.377;167.665;61.857;0.087340007;0
0.156;9.073;9.211;2.073229153;0
4.125;26.102;23.451;5.083668257;0
1.722;51.447;45.652;-0.360230265;0
0;75.11;30.11;-0.168577684;0
0;90.911;121.348;1.404081425;0
0;97.67;100.221;0.474116459;0
135.7;-184.773;44.032;-0.856281453;0
381.819;97.196;71.463;-0.729027792;0
76.705;148.766;128.007;3.99965833;0
0;138.962;183.419;-0.090004237;0
0;78.732;20.825;-0.423979483;0
0;118.04;71.022;7.187636742;0
0;161.556;134.066;0.425945138;0
0;283.764;239.09;0.673652622;0
8.189;9.519;8.62;0.998316498;0
9.588;17.587;6.684;2.800308925;0
14.066;9.516;11.674;-0.555411489;0
0.955;5.083;6.806;-0.495463383;0
2.34;0.299;16.366;0.382396034;0
24.784;-11.259;-9.988;-0.528085312;0
1.453;11.804;-2.108;0.774590762;0
15.104;9.731;7.628;1.724137931;0
13.97;13.027;12.965;0.281733076;0
13.835;19.415;5.547;0.270518371;0
1.103;18.844;12.96;0.470996051;0
1.255;19.293;1.945;0.48264887;0
7.447;3.359;-11.765;-0.19842601;0
25.126;-1.48;11.47;-0.352223599;0
28.76;7.367;-2.656;-0.556322198;0
0.08;-0.719;3.523;-0.636449591;0
0.002;1.756;-0.612;-0.402826855;0
1.531;1.818;-2.226;-0.259996761;0
0.482;0.29;-0.02;-0.73640073;0
0.723;1.317;0.634;2.146453089;0
0.659;3.805;-0.095;1.319410319;0
0.93;6.489;2.999;1.455911017;0
0;67.094;61.15;0.500027911;0
36;90.369;82.353;-0.170260313;0
0;118.749;118.772;0.239970551;0
0;151.545;143.21;0.012578223;0
0;190.865;166.194;0.699722306;0
0;252.507;284.847;0.688589784;0
0;354.107;334.882;0.871503632;0
0;514.85;612.656;0.01406434;0
263;624.3;366.7;0.377411401;0
150;281.3;579.1;-0.559750354;0
0;102.7;522.8;-0.118394944;0
0;174.4;605.6;-0.256034944;0
4;178.2;498.7;0.251832722;0
5.8;194.7;501.9;-0.241670227;0
6.1;378.6;420.9;0.369411871;0
5.7;412.9;420.1;0.366501097;0
5.8;528.9;593.7;0.000543023;0
7.9;635.6;579.7;-0.01665163;0
20.2;686.9;635.4;0.134058506;0
19.3;741;765.2;0.275126298;0
21;773;800.3;-0.263226112;0
24.5;730.6;765.1;0.02664281;0
24.735;29.76;-4.254;1.283937509;0
10.919;18.624;14.807;-0.171090789;0
3.008;27.3;12.056;-0.344505108;0
6.459;13.629;4.299;-0.271276596;0
21.947;12.039;-7.4;-0.313882236;0
1.752;2.753;-5.128;-0.832035827;0
1.811;20.604;3.715;3.669563929;0
1.206;30.441;13.996;0.270724695;0
3.908;44.289;-8.41;0.54857315;0
7.142;56.121;15.938;-1;0
5;2.251;0.293;-0.676470588;0
10.091;-6.516;-0.971;0.363636364;0
2.132;-4.392;-7.66;-0.4168;0
2.132;3.286;1.297;0.085962506;0
4.425;5.977;4.173;0.446904025;0
4.625;9.116;10.715;0.692307692;0
4.725;16.411;5.564;-0.25;0
6.15;12.306;9.193;-0.616014105;0
14.3;22.36;8.214;-0.730769231;0
10.425;26.573;17.209;12.28171225;1
11.923;16.096;7.332;0.163262967;0
6.799;6.797;7.033;0.482616436;0
10.8;17.852;12.461;0.177746138;0
32.602;35.703;34.422;1.668338995;0
39.765;41.22;42.34;-0.219001777;0
36.808;32.085;42.237;0.009167047;0
175.791;16.227;0.729;-0.866950442;0
35.331;15.153;1.028;0.068;0
23.727;26.823;24.579;0.5917603;0
0.107;0.164;-0.351;-1;1
0;79.168;18.701;-0.670150516;0
4.505;-23.636;-3.469;-0.474763611;0
3.964;-3.141;-0.968;-0.201233046;0
0;1.965;1.317;0.5;0
15.654;-0.035;2.353;1.329937223;0
16.893;15.603;6.676;0.876457597;0
21.326;33.518;-5.196;0.020334604;0
33.526;32.685;-36.387;-0.115386057;0
19.586;58.33;6.252;2.310010149;0
18.843;86.193;-19.847;0.4787655;0
1.808;114.889;-5.836;0.564444167;0
0.6;154.22;-53.368;0.983978652;0
47.467;225.919;63.869;0.660901226;0
36.202;439.104;72.243;0.178196943;0
27.964;355.541;-21.964;-0.270404341;0
6.358;-260.895;-20.613;-0.693392649;0
0;-236.537;199.829;-0.023334994;0
0;-128.937;184.074;0.646384881;0
0;39.088;32.551;0.159987488;0
0;9.19;-74.136;0.055872927;0
0;63.377;-220.487;0.765640074;0
15.993;190.897;-86.276;0.307638521;0
12.421;206.986;-211.248;-0.189984255;0
17.139;206.316;-3.335;-0.04297764;0
150.456;213.537;-103.402;0.033173518;0
190.248;244.908;-87.132;0.482290305;0
4.978;31.795;26.061;-0.226190476;0
10.17;34.301;16.457;-0.107692308;0
6.285;36.409;13.594;-0.051724138;0
6.253;43.49;46.769;0.472727273;0
6.797;50.908;51.078;1.384743362;0
105.025;125.567;78.759;-0.1573469;0
37.26;76.832;74.17;0.201441958;0
43.963;126.515;104.087;-0.05343675;0
42;128.074;121.875;-0.262807606;0
41;100.32;118.031;0.301069992;0
29.5;226.546;190.263;1.894073168;0
61;259.368;188.023;-0.378940627;0
86;280.133;279.963;-0.359667121;0
60.129;262.659;135.772;0.248880515;0
6.5;213.71;145.661;1.204056289;0
7.1;180.437;176.417;-0.047427145;0
6.349;124.302;162.361;0.464952751;0
9.824;242.272;146.728;0.331742897;0
10.649;290.383;254.607;1.566030039;0
51.185;474.621;308.102;-0.246610761;0
217.614;437.513;330.81;0.506472657;0
213.465;701.376;679.137;-0.638259111;0
267.464;430.316;382.98;0.553373984;0
70.997;698.894;697.147;0.57732119;0
280.851;942.055;642.242;-0.461255355;0
32.896;625.746;332.804;-0.494147539;0
33.493;253.5;55.742;-0.391981983;0
36.885;242.252;-33.582;-0.600011306;0
5107.21;-2305.254;-44.367;-0.944399134;0
11.038;86.888;-144.026;91.8857939;0
15.783;394.709;396.473;0.005880426;0
14.833;20.104;14.604;-0.453333333;0
3.814;-13.464;8.275;-0.731707317;0
0;0;3.065;-0.318545455;0
0;0;0.159;0.200640342;0
0;0;0;2.636538092;0
3.997;8.67;5.681;0.662533263;0
0.285;9.187;2.128;-0.034326285;0
0.305;3.588;1.646;-0.339285714;0
0.33;4.955;3.568;-0.675675676;0
0.355;1.902;3.36;0.96;0
2.251;6.565;5.988;-0.25170068;0
1.906;6.556;3.844;1.654545455;0
1.736;8.624;8.473;-0.051369863;0
1.776;12.602;8.562;1.835443075;0
1.816;18.519;16.909;0.282168711;0
4.118;8.871;11.948;-0.51766324;0
4.1;12.652;7.157;-0.629648031;0
3.675;8.192;8.234;0.109393119;0
4.151;11.726;7.367;1.030580037;0
4.104;20.784;11.475;0.438810158;0
3.734;16.911;14.798;-0.172069258;0
3.314;14.897;6.917;1.124045856;0
4.482;19.656;10.827;0.055399696;0
3.714;24.793;18.615;-0.078957853;0
3;17.812;26.069;0.34026374;0
3;14.83;6.912;0.280888676;0
9.812;4.731;2.672;3.784272791;0
10.836;9.363;2.702;0.73974359;0
5.857;10.041;4.788;-0.263867488;0
18.71;6.782;-0.54;-0.18792043;0
16.848;1.465;-4.075;0.230215336;0
6.751;5.597;-1.581;0.217633454;0
4.611;3.544;-2.165;-0.392615274;0
6.555;5.145;5.089;0.543304348;0
6.969;2.828;1.022;-0.26509684;0
8.8;3.777;2.798;-0.2;0
11.728;10.984;1.146;1.382911305;0
12.262;15.727;17.519;-0.112731102;0
3.443;23.699;9.661;7.088502134;0
0.504;12.476;-3.441;-0.652855094;0
0;0.999;-1.134;-0.131696154;0
0;10.018;4.986;0.385981848;0
9.17;-17.655;-25.078;-0.513618473;0
2.936;-30.668;-7.791;-0.62069635;0
0;-11.498;-0.027;-0.488;0
2.756;-7.676;-1.073;0.449587706;0
17.621;-4.059;-7.285;-0.204306911;0
1.508;5.353;-1.035;0.717737413;0
2.214;4.578;0.951;-0.159612042;0
2.286;4.586;0.982;-0.406132749;0
2.041;7;5.135;0.366185141;0
1.455;3.713;2.747;-0.281683451;0
0.777;-16.647;-0.781;-0.178580489;0
0.219;4.35;10.785;-0.671496478;0
0.067;2.474;2.771;0.201879957;0
5.918;13.792;8.231;0.082097112;0
35.11;13.813;-17.283;-0.514892633;0
17.59;15.095;10.346;0.378878555;0
5.086;5.92;20.681;-0.271787358;0
26.109;17.306;23.865;-0.092855516;0
45.55;18.903;0.555;0.479272159;0
25.575;16.35;25.961;-0.219424201;0
15.348;14.483;53.457;0.523262986;0
91.001;-2.152;-55.539;-0.303552044;0
0.425;-6.862;-5.686;5.274713877;0
0;-11.106;-9.972;-0.04887683;0
0.008;-17.515;-13.329;-0.329903186;0
0.01;-22.915;-22.605;0.127716088;0
0.011;-22.883;-21.915;0.360442397;0
0.023;-21.991;-18.66;0.04441967;0
1.939;-23.106;-23.454;0.301057709;0
2.689;-19.544;-17.746;-0.77548977;0
10.112;6.403;15.776;0.351889009;0
7.999;-7.888;-9.943;0.375328996;0
7.972;-12.085;-16.296;0.638793265;0
3.688;6.375;5.995;-0.510347682;0
3.439;6.498;5.578;-0.192831784;0
3.289;8.819;6.976;0.375;0
0.018;-6.3;-4.986;0.1834952;0
0;-0.036;-4.251;0.296353218;0
0;-8.764;-2.832;-0.764859886;0
0;-3.492;-2.203;0.611903486;0
0;-2.367;-2.826;-0.973265369;0
6.998;136.723;92.97;-0.025167287;0
5.257;139.712;65.836;0.085140356;0
0.204;150.803;121.959;0.256975815;0
6.04;135.346;39.373;0.113674707;0
4.129;144.208;68.288;0.252887565;0
11.243;138.126;70.471;-0.183360016;0
7.946;153.068;103.838;0.092301483;0
9.019;38.335;21.214;1.40625;0
0.344;6.761;11.742;-0.465162095;0
1.117;13.493;11.328;0.862843959;0
1;27.297;23.976;1.342757228;0
1.007;33.683;27.458;-0.106346386;0
3;32.303;41.28;-0.236880097;0
0.075;29.334;24.533;-0.066197819;0
7.06;29.708;28.397;-0.291347106;0
1.095;32.872;23.448;0.173334633;0
1.286;38.26;29.002;0.606308918;0
0.051;42.998;37.435;0.866796571;0
0.058;49.777;18.585;0.463503964;0
2.134;74.356;46.901;0.067935735;0
1.647;110.696;71.522;0.15179078;0
2.661;118.284;88.395;0.07755679;0
3.284;120.964;86.873;0.269113775;0
4.1;119.587;86.36;0.048134249;0
0.284;124.459;101.157;0.891111283;0
112.691;150.201;105.285;0.48838654;0
80.296;184.121;130.938;0.269316971;0
86.623;240.331;145.874;0.480789303;0
1.079;-18.055;-15.584;0.014127561;0
3.36;-14.475;-8.357;-0.85684519;0
27.559;-18.168;-6.486;-0.165543525;0
0.309;-1.301;-0.076;0.026816609;0
0.129;0.127;1.339;0.526537489;0
0;1.198;2.422;0.17614115;0
0;2.339;-0.893;1.454847181;0
0;3.051;0.614;0.672665177;0
0;5.808;3.631;0.623085384;0
0;8.781;7.421;0.890643077;0
48.122;66.212;0;-1;0
2.75;11.223;14.039;-0.108618656;0
14.514;-5.864;-9.082;1.915027673;0
4.648;6.222;12.648;0.290678794;0
218;607;522;-0.06831889;0
28;438;379;-0.120883067;0
165;424;296;-0.297290884;0
152;456;325;0.189025487;0
4;655;535;0.859821047;0
4;659;559;0.040126843;0
0;337;0;-1;0
26.1;22.695;17.1;-0.155421351;0
55.1;16.639;-11.3;-0.131223155;0
45.1;32.549;33.2;0.357780917;0
42.8;36.7;6.7;0.221884472;0
0;44.1;70.2;1.680976431;0
34.5;61.1;3.5;1.433586405;0
139;39.8;-50.1;1.20649253;0
4.121;3.827;0.76;0.653846154;0
0.754;1.613;2.916;-0.395348837;0
2.914;5.234;4.193;1.229206661;0
0.992;0.137;2.027;-0.350396539;0
0.892;0.835;2.575;0.319020533;0
0.838;3.579;1.823;0.474379876;0
3.85;18.435;0.878;1.46476272;0
3.549;45.381;20.693;-0.022331421;0
5.571;55.052;14.615;-0.010851688;0
6.558;35.437;17.654;-0.81984909;0
0.158;34.701;23.326;0.870567257;0
0.158;37.669;8.796;0.394217789;0
9.969;17.761;0.443;-0.710522218;0
25.091;25.229;-8.03;0.794586532;0
0.04;7.16;14.482;0.860281715;0
0;-9.718;4.261;-0.469717731;0
0;-1.585;-2.326;1.291431397;0
0;4.95;14.839;1.019860921;0
0;26.792;-4.724;0.893477023;0
36.118;42.036;-4.742;-0.21971063;0
28.015;48.333;49.957;-0.087428589;0
33.771;82.106;75.249;2.73925349;0
17.857;285.795;191.838;-0.388735178;0
11.625;113.823;63.601;-0.717320309;0
5.71;111.481;47.314;0.105198604;0
8.909;99.715;45.884;-0.411058806;0
4.246;58.186;-13.89;-0.499006047;0
2.58;160.567;48.133;-0.482128462;0
33.26;15.077;8.281;-0.888727855;0
1.286;0.795;-1.95;0.306457237;0
1.565;-0.594;-2.566;-0.258458059;0
3.3;0.373;-1.424;0.433161006;0
2.224;-2.215;-5.468;-0.719454314;0
3.915;1.358;-1.339;0.448181703;0
6.712;3.355;1.588;0.078936169;0
2.087;9.47;5.284;1.350292371;0
8.313;6.157;-1.182;-0.647435367;0
3.405;0;0;-0.348203328;0
4.057;3.256;1.639;-0.599254266;0
4.556;-4.075;-1.846;0.193574278;0
1.265;-1.355;3.885;-0.428713009;0
0.485;-2.756;0.339;0.840813324;0
0.009;-1.081;0.138;0.066009832;0
0.019;-2.634;-3.967;-0.550028194;0
5.684;12.71;1.664;-0.373376815;0
6.142;17.491;10.14;2.114965266;0
3.103;-1.283;0.283;-0.794632664;0
37.6;369.5;188.1;0.342350986;0
30.7;394;296.7;0.13785544;0
51;439.5;244.8;0.285437547;0
59;501.8;224.5;0.111808195;0
54;542.1;266.6;0.011511583;0
1.043;27.392;20.647;0.226086957;0
0.05;28.399;23.174;0.085106383;0
0;32.596;18.815;0.401960784;0
0;19.231;10.71;-0.482517483;0
0;9.318;7.021;-0.297297297;0
1;15.872;16.424;0.012446335;0
3.36;11.33;5.516;0.094339623;0
2.433;17.175;12.713;-0.246521507;0
2.273;22.308;22.376;-0.326775095;0
4.273;17.265;37.325;0.283948074;0
3.201;20.822;15.599;0.145782754;0
3.201;-9.003;8.177;-0.353476875;0
3.201;19.765;10.97;3.535025579;0
4.705;21.931;21.818;-0.568602106;0
3.796;34.057;27.226;1.846388593;0
11.151;40.201;14.739;-0.262384836;0
23.432;-4.832;-5.35;-0.655410561;0
20.98;-48.251;3.158;-0.505765034;0
0.689;16.449;32.667;1.329075792;0
6.363;10.059;3.139;0.410624168;0
1.683;9.792;-5.026;-0.606733877;0
1.557;8.335;17.3;0.5019741;0
2.613;20.655;15.812;2.042964531;0
3.345;44.772;18.662;0.544268716;0
4.359;49.843;19.721;0.923356108;0
0.372;54.217;33.471;0.55095757;0
21.706;642.15;497.981;-0.119368767;0
1.949;572.487;431.283;0.051778883;0
21.222;625.478;464.741;0.325825503;0
58.1;733.291;479.3;0.286859135;0
122.2;863.7;767.3;0.135508176;0
328.2;1068.5;808;0.180381634;0
820.025;1450.091;1145.118;1.369025432;0
608.801;1845.77;1232.612;0.815556298;0
1264.207;3841.979;3208.283;4.85631332;0
5124.009;7008.441;4694.052;-0.482055267;0
1879.575;11378.625;9633;-0.288514291;0
2257.97;17665.852;16500.55;-0.010835462;0
3779.36;23093.84;23645.84;0.313372045;0
740.41;24327.745;24036.869;0.113200786;0
5997.106;22327.394;22118.678;-0.308181398;0
9482.265;23458.614;21887.752;0.129466748;0
8998.287;26025.934;20796.127;0.104637615;0
13762.32;20706.4;17464.59;-0.416788879;0
16952.132;22223.192;19838.99;0.342687735;0
15897.149;23396.379;19249.576;0.2079509;0
8385.731;23063.158;20388.868;-0.073608435;0
13887.922;20028.932;16247.394;0.011345718;0
12918.123;16983.488;10383.523;-0.299458167;0
18745.155;17387.865;14426.775;-0.109777467;0
23038.362;16331.064;15072.726;-0.017556628;0
12892.159;14669.097;15215.765;-0.173379016;0
25.691;60.703;-58.608;0.329501049;0
50.929;81.86;-125.408;0.833832057;0
37.871;76.828;-82.441;-0.562964005;0
61.02;27.003;-62.386;-0.450419793;0
13.484;13.022;29.249;-0.618760675;0
1.762;60.989;-44.968;6.033523979;0
3.692;65.482;53.068;-0.455827727;0
2.906;27.931;52.764;-0.447327115;0
1.363;-84.044;-70.764;-0.880869784;0
0;-9.845;-57.501;0.030962724;0
0;-4.651;-8.235;0.118627303;0
0;-1.972;-1.804;2.109301538;0
0;-2.276;1.898;0.084047832;0
1.255;8.167;5.471;0.21086372;0
1.226;5.977;8.044;-0.510335734;0
0.805;11.387;15.12;-0.111361212;0
9.199;0.346;-0.847;-0.781685648;0
8.984;-6.02;3.904;-0.447234793;0
8.302;5.112;3.632;-0.465116279;0
3.021;2.612;0.769;3.782608696;1
4.778;-1.615;-1.331;-0.818181818;0
36.639;15.793;-16.81;0;0
0;23.758;-6.445;0.956230769;0
0;-4.148;-7.991;-0.210228853;0
0;0.336;1.699;0.351745017;0
0;-5.247;-2.472;-0.332407065;0
0;-10.095;-15.891;4.354923651;0
0;15.541;14.599;-0.424055951;0
0;17.374;16.601;-0.002791302;0
0;61.303;14.155;2.961753156;0
0;145.23;59.741;1.49376939;0
0;59.507;60.99;-0.811152639;0
0;48.789;6.334;0.139873916;0
0;32.19;40.194;-0.319603647;0
0;43.832;26.792;1.292086012;0
0;72.68;49.46;0.145675797;0
0.443;0.201;-3.004;-0.005085019;0
0.2;2.075;5.107;0.272727273;0
0;5.227;3.005;0.92892255;0
0;7.224;2.953;1.889571164;0
0.1;8.512;-7.016;-0.459350166;0
0.095;1.155;-4.979;-0.511925587;0
0.1;8.013;7.563;0.208399485;0
0.11;1.48;1.589;0.137711827;0
0.12;18.126;5.126;0.521917977;0
9.286;6.141;6.649;0.265247134;0
12.95;-8.266;1.314;-0.469596165;0
0.165;-5.258;1.182;0.31887109;0
0.18;16.026;2.928;1.1993289;0
0.2;16.828;-5.808;-0.044050243;0
11.913;-12.516;-8.551;0.10511489;0
3.506;1.861;2.625;0.125651406;0
3.28;2.186;-3.479;-0.481321716;0
0.213;8.959;7.734;0.444491184;0
0.224;28.44;31.844;1.865294141;0
0.163;49.658;27.66;-0.007622283;0
0.174;86.9;53.044;3.352120118;0
0.187;118.362;25.184;2.021760135;0
0.684;88.52;51.111;-0.617829936;0
0.529;25.246;-3.128;-0.733968166;0
0.572;43.605;56.902;0.548313865;0
0.644;7.147;25.941;-0.343072149;0
0;3.035;10.534;-0.054116904;0
3.847;8.765;9.232;0.346254129;0
3.602;17.578;8.371;0.436306061;0
10.291;42.929;26.692;1.194070459;0
35.982;69.207;21.211;1.515381278;0
70.747;165.246;60.564;0.905735823;0
53.871;220.894;174.965;-0.718396684;0
61.835;98.657;-25.806;1.483163744;0
111.688;223.931;87.479;0.886455193;0
144.872;510.319;253.525;0.203467486;0
116.013;368.088;151.968;-0.0040569;0
219.041;370.616;116.435;0.263285021;0
48.481;490.589;337.064;0.111933351;0
59.8;558.1;321.9;0.768501048;0
91.9;822.3;611.7;-0.006529654;0
75.8;873;685;0.147499424;0
30.3;1051.9;844.1;-0.51110251;0
30.3;628.1;627.1;1.014174998;0
30.3;459.4;322.2;0.04126619;0
0.123;-3.455;-4.66;1.693886484;0
0.175;-8.178;-6.093;-0.566598009;0
0.127;-4.813;-9.592;1.255486502;0
0.545;-0.839;-28.287;-0.380427232;0
3.379;-24.419;-36.404;1.327096102;0
14.86;2.265;-14.907;-0.392531723;0
31.148;-5.92;-29.623;0.216517987;0
10.787;-141.858;-24.314;-0.784498694;0
11.15;-12.01;-15.569;0.206506608;0
14.3;-13.863;-13.334;1.015184207;0
3.913;-12.587;-8.737;0.095081704;0
13.305;-9.832;-9.781;-0.720619365;0
10.674;-5.47;-6.721;-0.301075269;0
14.418;-10.024;-6.84;-0.498380203;0
0.049;-6.584;-4.566;4.616916938;0
0.611;-5.758;-3.234;-0.400043715;0
1.334;-8.703;-7.335;0.436399118;0
2.025;-9.123;-6.311;-0.328789596;0
5.698;-15.249;-6.285;-0.13435046;0
10.521;-9.957;-6.153;-0.108778429;0
13.794;-12.641;-7.232;0.286951512;0
20.774;-13.344;-6.16;-0.154919602;0
23.857;-10.186;-5.863;-0.582386826;0
28.569;-9.07;-3.77;-0.449481223;0
33.518;-3.365;-1.676;-0.422336329;0
40.624;-3.556;-0.966;1.689077414;0
0.001;-0.199;-0.319;4.387653362;0
2.369;-0.48;-1.479;1.048911917;0
3.465;-1.028;-2.83;-0.788307692;0
2.031;0.499;-0.579;0;0
0.517;2.633;2.41;0;0
0.21;4.554;2.544;10.09888681;0
0.135;8.776;6.443;0.192942096;0
3.627;9.059;4.41;0.231936039;0
0.46;-1.973;-1.683;0.875723191;0
1.843;-3.111;-0.452;1.721299075;0
2.258;-3.329;-4.37;-0.104404031;0
6.448;-1.328;-3.547;-0.081361879;0
0;-3.818;-2.586;1.349154526;0
0;-3.446;-3.528;0.13620876;0
0;-5.587;-4.855;0.022105809;0
0;-6.867;-9.375;-0.050615503;0
0;-2.142;-3.353;0.254438458;0
0;-9.114;-4.241;-0.486234369;0
0.179;-8.668;-4.988;-0.184828614;0
0.348;5.469;9.544;2.358428805;0
0.34;2.909;21.604;1.122554791;0
0.252;5.998;24.683;-0.518573801;0
0.008;9.124;11.787;-0.477756427;0
0;2.422;29.104;0.658323919;0
0.114;1.06;11.869;0.159097171;0
0.121;-4.669;3.885;-0.107993452;0
0.109;-4.374;60.027;0.75644604;0
0.2;-0.364;54.369;-0.456850532;0
0.145;-13.026;19.597;-0.19606985;0
0;41.024;30.499;3.031023828;0
0;57.611;63.957;0.382228814;0
0;60.522;46.384;-0.06382334;0
0;70.359;61.276;0.401125535;0
0;112.204;86.802;0.980824448;0
0;216.074;168.722;0.114049403;0
0;109.493;191.571;0.194297422;0
0;495.151;205.628;0.904417249;0
0;2093.762;1619.032;1.771355435;0
0;1200;1886;-0.396930485;0
0;1752;1754;0.52120162;0
338;4442;3768;0.878837877;0
933;5994;4816;0.393181167;0
662;7172;5612;0.472416742;0
2205;6938;5993;0.074081191;0
1004;7454;6651;0.325984547;0
180;-153;9408;-0.261793196;0
1432;-2047;4737;0.126114098;0
1811;5951;5478;0.031816541;0
3811;6878;6224;-0.260437703;0
3189;3052;4956;-0.156698677;0
4066;3522;5436;0.188893159;0
1432;9025;5981;-0.00335719;0
976;-15891;5383;-0.465705661;0
0;-1792;1746;0.785691537;0
115;3361;2909;-0.090030274;0
163.802;-84.182;6.401;-0.802992364;0
0;0;0;-1;0
4.1;0;0;-0.833289531;0
4.49;0.857;1.177;-1;0
28.453;25.21;11.172;1.342567456;0
22.421;28.393;4.923;3.979017602;0
2.045;38.947;46.738;-0.184448147;0
2.769;36.768;191.936;0.628511139;0
1.228;42.923;134.011;0.515548994;0
1.001;1.487;2.001;-0.97555976;0
0;13.891;14.579;0.452297287;0
0;14.409;2.839;-0.017888853;0
0;15.504;9.979;-0.03449658;0
0;15.446;12.471;0.112157861;0
0;20.87;9.82;0.630268886;0
0.149;28.491;21.268;0.493644042;0
0.142;29.414;28.969;-0.254452911;0
0.095;17.645;19.644;-0.222305785;0
0;19.386;8.062;0.003161999;0
0;13.903;10.037;0.031100283;0
0;16.518;11.563;0.156921202;0
0;19.891;15.307;0.018609182;0
0;15.733;1.205;0.13278027;0
0;10.479;11.778;-0.00790798;0
4.296;19.583;14.396;0.13040404;0
6.819;30.919;10.124;0.444973555;0
7.944;71.492;30.513;1.101150308;0
6.171;32.859;57.495;-0.48687505;0
4.286;48.552;23.833;-0.103088455;0
4.286;68.32;43.055;0.712544576;0
4.285;77.978;52.439;0.054783234;0
0;119.661;57.505;0.176809224;0
0;93.151;91.798;-0.011263232;0
0.193;73.907;48.682;-0.110529513;0
